,FID,u,v,key,osmid,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,source,target,FID_1,id_1,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,fill_ratio,highway_1,drop,FID_12,u_1,v_1,key_1,osmid_1,name_1,highway_12,oneway_1,length_1,lanes_1,bridge_1,ref_1,junction_1,maxspeed_1,tunnel_1,access_1,id_12,source_1,target_1,FID_12_13,id_12_13,avg_01,avg_12_13,avg_23_24,avg_34,avg_45,avg_56,avg_67,avg_78,avg_89,avg_9_10,avg_10_11,avg_11_12,avg_12__14,avg_13_14,avg_14_15,avg_15_16,avg_16_17,avg_17_18,avg_18_19,avg_19_20,avg_20_21,avg_21_22,avg_22_23,avg_23__25,fill_rat_1,highway_13,drop_1
280,280,573267342.9999999,1881233351.0000002,0.0,243624949,镇宁路,tertiary,0,200.325, , , , , , , ,5765,573267342.9999999,1881233351.0000002,5765,5765.0,12.5281073863,13.439084343,6.22209546356,0.0,0.0,20.0325,11.956255858199999,9.38029761905,4.50095462262,6.45602075894,4.81051597854,6.06170967315,7.0699865621899995,6.18560247957,6.36329848832,6.13949027631,4.28042657838,3.79199392423,2.1212492067,5.481613414,5.7007596852999995,6.4104097405200005,10.5827245905,9.29969334694,0.916666666667,tertiary,1,280,573267342.9999999,1881233351.0000002,0.0,243624949,镇宁路,tertiary,0,200.325,0, , , , , , ,5765.0,573267342.9999999,1881233351.0000002,5765,5765.0,12.5281073863,13.439084343,6.22209546356,0.0,0.0,20.0325,11.956255858199999,9.38029761905,4.50095462262,6.45602075894,4.81051597854,6.06170967315,7.0699865621899995,6.18560247957,6.36329848832,6.13949027631,4.28042657838,3.79199392423,2.1212492067,5.481613414,5.7007596852999995,6.4104097405200005,10.5827245905,9.29969334694,0.916666666667,tertiary,1
281,281,574703885.0,287798565.0,0.0,70662723,愚园路,secondary,0,17.147, , , , , , , ,5766,574703885.0,287798565.0,5766,5766.0,1.11217347222,1.85305542328,0.724664880952,0.779409090909,0.0,0.266731111111,1.78008320535,2.54313144841,1.75507877537,2.1579216857100003,1.9625561624599999,1.91694589431,2.09131901171,2.19614494144,2.3591505060699998,2.38016409304,1.68468477875,3.1052348536500003,2.05975772218,2.9233137236,1.46836639683,1.80215750361,2.5520231404600002,2.74263848588,0.958333333333,secondary,1,281,574703885.0,287798565.0,0.0,70662723,愚园路,secondary,0,17.147,0, , , , , , ,5766.0,574703885.0,287798565.0,5766,5766.0,1.11217347222,1.85305542328,0.724664880952,0.779409090909,0.0,0.266731111111,1.78008320535,2.54313144841,1.75507877537,2.1579216857100003,1.9625561624599999,1.91694589431,2.09131901171,2.19614494144,2.3591505060699998,2.38016409304,1.68468477875,3.1052348536500003,2.05975772218,2.9233137236,1.46836639683,1.80215750361,2.5520231404600002,2.74263848588,0.958333333333,secondary,1
282,282,574703885.0,8359232444.999999,0.0,70662723,愚园路,secondary,0,169.214, , , , , , , ,5767,574703885.0,8359232444.999999,5767,5767.0,10.2922034442,11.8404555615,11.5222367201,2.5255820895500003,0.0,9.936145498250001,9.163240267860001,8.71245835498,4.59643798077,5.71115020666,5.96565847133,7.063427666289999,6.71735594867,5.09478922724,4.90941012836,5.99314660095,6.4353087882599995,6.81833550017,4.23598451134,3.9132398954900003,6.75047461604,7.107704184709999,9.46387567215,8.896594643929998,0.958333333333,secondary,1,282,574703885.0,8359232444.999999,0.0,70662723,愚园路,secondary,0,169.214,0, , , , , , ,5767.0,574703885.0,8359232444.999999,5767,5767.0,10.2922034442,11.8404555615,11.5222367201,2.5255820895500003,0.0,9.936145498250001,9.163240267860001,8.71245835498,4.59643798077,5.71115020666,5.96565847133,7.063427666289999,6.71735594867,5.09478922724,4.90941012836,5.99314660095,6.4353087882599995,6.81833550017,4.23598451134,3.9132398954900003,6.75047461604,7.107704184709999,9.46387567215,8.896594643929998,0.958333333333,secondary,1
283,283,574703885.0,843042334.0,0.0,85796876,江苏路,primary,1,151.695,3, , , , , , ,5768,574703885.0,843042334.0,5768,5768.0,12.5629703001,10.8292058348,11.3539133827,12.054334821400001,15.1695,10.5879779293,11.39361029,6.023604176009999,8.41037032406,7.06989904195,6.117653043380001,8.69093884187,9.27632319594,7.71397864316,8.14891174559,9.27906573214,8.33529949819,8.25796250729,6.30621742136,8.70976765032,8.93530859164,8.924397690379998,9.02588189441,10.5958043089,1.0,primary,1,283,574703885.0,843042334.0,0.0,85796876,江苏路,primary,1,151.695,3, , , , , , ,5768.0,574703885.0,843042334.0,5768,5768.0,12.5629703001,10.8292058348,11.3539133827,12.054334821400001,15.1695,10.5879779293,11.39361029,6.023604176009999,8.41037032406,7.06989904195,6.117653043380001,8.69093884187,9.27632319594,7.71397864316,8.14891174559,9.27906573214,8.33529949819,8.25796250729,6.30621742136,8.70976765032,8.93530859164,8.924397690379998,9.02588189441,10.5958043089,1.0,primary,1
284,284,574737607.9999999,146017403.0,0.0,14788300,江苏路,primary,1,133.498,2, , , , , , ,5772,574737607.9999999,146017403.0,5772,5772.0,10.6899059089,10.3905988076,11.179095856199998,13.3498,11.4214955556,10.4923183509,10.4805448574,9.773185024450001,7.4289482725,8.68005831813,8.3700610216,8.22187883914,8.32826160169,7.31845879023,7.8728701461399995,7.20784781571,5.06894079921,7.33704499257,5.79590859109,7.61727062008,7.860827620219999,8.00226073182,8.26194630049,9.821707205720001,1.0,primary,1,284,574737607.9999999,146017403.0,0.0,14788300,江苏路,primary,1,133.498,2, , , , , , ,5772.0,574737607.9999999,146017403.0,5772,5772.0,10.6899059089,10.3905988076,11.179095856199998,13.3498,11.4214955556,10.4923183509,10.4805448574,9.773185024450001,7.4289482725,8.68005831813,8.3700610216,8.22187883914,8.32826160169,7.31845879023,7.8728701461399995,7.20784781571,5.06894079921,7.33704499257,5.79590859109,7.61727062008,7.860827620219999,8.00226073182,8.26194630049,9.821707205720001,1.0,primary,1
285,285,574737611.0,640482387.0,0.0,85711353,华山路,secondary,0,87.093, , , , , , , ,5774,574737611.0,640482387.0,5774,5774.0,5.98764375,5.4433125,8.7093,0.0,0.0,0.0,8.7093,6.1639698557700004,4.9423357460299995,6.005788125,6.14101414537,4.99433243274,5.28994239151,6.30547135472,5.685055601499999,3.88467352676,5.745257324420001,5.95772394011,5.6430677753600005,6.6196728125,5.52437859649,4.92638295918,4.77721628152,7.822241666670001,0.875,secondary,1,285,574737611.0,640482387.0,0.0,85711353,华山路,secondary,0,87.093,0, , , , , , ,5774.0,574737611.0,640482387.0,5774,5774.0,5.98764375,5.4433125,8.7093,0.0,0.0,0.0,8.7093,6.1639698557700004,4.9423357460299995,6.005788125,6.14101414537,4.99433243274,5.28994239151,6.30547135472,5.685055601499999,3.88467352676,5.745257324420001,5.95772394011,5.6430677753600005,6.6196728125,5.52437859649,4.92638295918,4.77721628152,7.822241666670001,0.875,secondary,1
286,286,574737611.0,994909970.0,0.0,85711353,华山路,secondary,0,138.77, , , , , , , ,5775,574737611.0,994909970.0,5775,5775.0,6.2550891022399995,10.0362471584,8.05330318813,1.7565822784799998,8.7176025641,5.853671031749999,5.72721537053,5.44218724778,5.23515170791,5.004506285070001,4.73999364609,3.5329930544800003,5.2210665047,4.69087722486,3.7090677127,4.06032040446,4.25613814201,4.94648587383,4.6011050085,4.59935118777,5.504664883129999,5.322077316100001,5.52337882365,7.435991029659999,1.0,secondary,1,286,574737611.0,994909970.0,0.0,85711353,华山路,secondary,0,138.77,0, , , , , , ,5775.0,574737611.0,994909970.0,5775,5775.0,6.2550891022399995,10.0362471584,8.05330318813,1.7565822784799998,8.7176025641,5.853671031749999,5.72721537053,5.44218724778,5.23515170791,5.004506285070001,4.73999364609,3.5329930544800003,5.2210665047,4.69087722486,3.7090677127,4.06032040446,4.25613814201,4.94648587383,4.6011050085,4.59935118777,5.504664883129999,5.322077316100001,5.52337882365,7.435991029659999,1.0,secondary,1
287,287,574737620.0000001,78621054.00000001,0.0,243624949,镇宁路,tertiary,0,222.781, , , , , , , ,5778,574737620.0000001,78621054.00000001,5778,5778.0,10.9225216404,9.80803300051,12.3767222222,14.8520666667,0.0,11.5516074074,14.9886473156,11.4093033955,8.88772485637,7.67818715721,9.03319463381,8.55899115183,8.22849932881,9.89182299074,9.48012102545,10.1344086197,5.36674417911,8.26940497181,8.50764078986,8.76159712543,8.87269975668,11.684027659000002,11.8893017119,12.8769066029,0.958333333333,tertiary,1,287,574737620.0000001,78621054.00000001,0.0,243624949,镇宁路,tertiary,0,222.781,0, , , , , , ,5778.0,574737620.0000001,78621054.00000001,5778,5778.0,10.9225216404,9.80803300051,12.3767222222,14.8520666667,0.0,11.5516074074,14.9886473156,11.4093033955,8.88772485637,7.67818715721,9.03319463381,8.55899115183,8.22849932881,9.89182299074,9.48012102545,10.1344086197,5.36674417911,8.26940497181,8.50764078986,8.76159712543,8.87269975668,11.684027659000002,11.8893017119,12.8769066029,0.958333333333,tertiary,1
288,288,574737620.0000001,600486972.9999999,0.0,243624949,镇宁路,tertiary,0,139.555, , , , , , , ,5779,574737620.0000001,600486972.9999999,5779,5779.0,11.801460905999999,12.980404166700001,9.82053703704,8.42926190476,0.0,17.623291666699995,8.948651937479998,6.53835256521,4.65098963347,5.01632114001,6.17599865682,6.64015452087,8.08340606583,8.65562250181,6.845757835620001,6.18514681781,4.575214621230001,4.15360719003,5.87604348875,6.6555901430799995,8.81952387697,8.31394159362,7.39109459204,9.40814209066,0.958333333333,tertiary,1,288,574737620.0000001,600486972.9999999,0.0,243624949,镇宁路,tertiary,0,139.555,0, , , , , , ,5779.0,574737620.0000001,600486972.9999999,5779,5779.0,11.801460905999999,12.980404166700001,9.82053703704,8.42926190476,0.0,17.623291666699995,8.948651937479998,6.53835256521,4.65098963347,5.01632114001,6.17599865682,6.64015452087,8.08340606583,8.65562250181,6.845757835620001,6.18514681781,4.575214621230001,4.15360719003,5.87604348875,6.6555901430799995,8.81952387697,8.31394159362,7.39109459204,9.40814209066,0.958333333333,tertiary,1
289,289,582338452.9999999,582338496.0000001,0.0,70662723,愚园路,secondary,0,236.188, , , , , , , ,5788,582338452.9999999,582338496.0000001,5788,5788.0,6.749580380039999,8.67163671498,15.1500243176,7.87293333333,0.0,10.8576555921,10.8252833333,5.90411011988,4.67584686801,6.69638075418,8.57003809108,8.22924335274,7.98014250088,7.25218237907,6.59931188955,7.62943611681,8.06596333591,7.65487431568,7.273710088600001,8.03291288998,9.39673835324,9.99964779221,9.92410355822,8.97827670743,0.958333333333,secondary,1,289,582338452.9999999,582338496.0000001,0.0,70662723,愚园路,secondary,0,236.188,0, , , , , , ,5788.0,582338452.9999999,582338496.0000001,5788,5788.0,6.749580380039999,8.67163671498,15.1500243176,7.87293333333,0.0,10.8576555921,10.8252833333,5.90411011988,4.67584686801,6.69638075418,8.57003809108,8.22924335274,7.98014250088,7.25218237907,6.59931188955,7.62943611681,8.06596333591,7.65487431568,7.273710088600001,8.03291288998,9.39673835324,9.99964779221,9.92410355822,8.97827670743,0.958333333333,secondary,1
290,290,582338452.9999999,582338456.0,0.0,70662723,愚园路,secondary,0,356.753, , , , , , , ,5789,582338452.9999999,582338456.0,5789,5789.0,8.999766937819999,5.69335185171,11.0772289905,0.0,0.0,3.9203626373600002,7.95797131456,8.871206840699998,4.27302916913,7.56113156654,7.557902854299999,6.41047442829,7.327331591369999,6.46274263942,6.813491683810001,7.3469481740400004,4.71232140196,5.01033813017,5.67119489148,7.11733870351,8.203353380119998,7.85501837061,10.0785303235,9.39060596474,0.916666666667,secondary,1,290,582338452.9999999,582338456.0,0.0,70662723,愚园路,secondary,0,356.753,0, , , , , , ,5789.0,582338452.9999999,582338456.0,5789,5789.0,8.999766937819999,5.69335185171,11.0772289905,0.0,0.0,3.9203626373600002,7.95797131456,8.871206840699998,4.27302916913,7.56113156654,7.557902854299999,6.41047442829,7.327331591369999,6.46274263942,6.813491683810001,7.3469481740400004,4.71232140196,5.01033813017,5.67119489148,7.11733870351,8.203353380119998,7.85501837061,10.0785303235,9.39060596474,0.916666666667,secondary,1
291,291,582338456.0,358431247.0,0.0,29281400,定西路,secondary,0,53.297, , , , , , , ,5791,582338456.0,358431247.0,5791,5791.0,4.2691067587300005,4.96949741097,0.962950628019,0.0,0.0,1.77656666667,2.428926298,4.61914890038,3.00985290179,4.13005379212,3.60736783467,4.84987550864,3.8514404351700002,3.4275587307,4.0963815635000005,4.87537355523,2.96658656358,6.22074107108,5.606660773350001,2.33714695458,5.22377151333,3.80389599227,4.16457394674,5.580714764550001,0.916666666667,secondary,1,291,582338456.0,358431247.0,0.0,29281400,定西路,secondary,0,53.297,0, , , , , , ,5791.0,582338456.0,358431247.0,5791,5791.0,4.2691067587300005,4.96949741097,0.962950628019,0.0,0.0,1.77656666667,2.428926298,4.61914890038,3.00985290179,4.13005379212,3.60736783467,4.84987550864,3.8514404351700002,3.4275587307,4.0963815635000005,4.87537355523,2.96658656358,6.22074107108,5.606660773350001,2.33714695458,5.22377151333,3.80389599227,4.16457394674,5.580714764550001,0.916666666667,secondary,1
292,292,582338456.0,582338452.9999999,0.0,70662723,愚园路,secondary,0,356.753, , , , , , , ,5792,582338456.0,582338452.9999999,5792,5792.0,7.21429526446,4.37882070783,17.83765,0.0,0.0,7.92784444444,0.0,3.91624316045,2.75471332367,6.02120698669,5.2904872885500005,5.54626039464,8.22918342971,5.4469061047,6.195954995369999,5.98435996416,5.63504344324,4.91727084112,4.93037791077,4.61001612865,5.05212252691,5.3954485792,10.33191306,10.3535336522,0.875,secondary,1,292,582338456.0,582338452.9999999,0.0,70662723,愚园路,secondary,0,356.753,0, , , , , , ,5792.0,582338456.0,582338452.9999999,5792,5792.0,7.21429526446,4.37882070783,17.83765,0.0,0.0,7.92784444444,0.0,3.91624316045,2.75471332367,6.02120698669,5.2904872885500005,5.54626039464,8.22918342971,5.4469061047,6.195954995369999,5.98435996416,5.63504344324,4.91727084112,4.93037791077,4.61001612865,5.05212252691,5.3954485792,10.33191306,10.3535336522,0.875,secondary,1
293,293,582338456.0,843042336.0,0.0,70662735,定西路,tertiary,1,201.902,3, , , , , , ,5793,582338456.0,843042336.0,5793,5793.0,7.88252030661,9.52484829884,8.1733314571,10.750675649200002,0.0,8.72051439991,8.20932986932,5.18628226694,8.67015526065,5.07605884618,6.204094566289999,7.01826978618,8.70104196855,9.65236881147,9.02056591124,6.807450036790001,8.49273062141,8.42848908499,6.638413441749999,6.884324121130001,5.95728466518,6.81431082329,9.13754760254,10.3871179896,0.958333333333,tertiary,1,293,582338456.0,843042336.0,0.0,70662735,定西路,tertiary,1,201.902,3, , , , , , ,5793.0,582338456.0,843042336.0,5793,5793.0,7.88252030661,9.52484829884,8.1733314571,10.750675649200002,0.0,8.72051439991,8.20932986932,5.18628226694,8.67015526065,5.07605884618,6.204094566289999,7.01826978618,8.70104196855,9.65236881147,9.02056591124,6.807450036790001,8.49273062141,8.42848908499,6.638413441749999,6.884324121130001,5.95728466518,6.81431082329,9.13754760254,10.3871179896,0.958333333333,tertiary,1
294,294,582338496.0000001,8359232444.999999,0.0,70662723,愚园路,secondary,0,139.849, , , , , , , ,5795,582338496.0000001,8359232444.999999,5795,5795.0,12.2367875,13.9849,19.2292375,13.9849,0.0,12.2367875,7.51040925926,5.8842678248,2.18043026826,5.0707666537,9.180613676690001,10.0255169471,8.27367736989,7.461125969919999,6.17156175525,7.95032651439,9.425903754910001,7.151787027259999,6.32495656296,7.28227023622,10.1459078431,9.24274754545,12.088462802999999,12.7135454545,0.958333333333,secondary,1,294,582338496.0000001,8359232444.999999,0.0,70662723,愚园路,secondary,0,139.849,0, , , , , , ,5795.0,582338496.0000001,8359232444.999999,5795,5795.0,12.2367875,13.9849,19.2292375,13.9849,0.0,12.2367875,7.51040925926,5.8842678248,2.18043026826,5.0707666537,9.180613676690001,10.0255169471,8.27367736989,7.461125969919999,6.17156175525,7.95032651439,9.425903754910001,7.151787027259999,6.32495656296,7.28227023622,10.1459078431,9.24274754545,12.088462802999999,12.7135454545,0.958333333333,secondary,1
295,295,582338496.0000001,582338452.9999999,0.0,70662723,愚园路,secondary,0,236.188, , , , , , , ,5796,582338496.0000001,582338452.9999999,5796,5796.0,8.31656365652,11.2312225593,7.11871277322,0.0,0.0,8.966396296299997,9.51312777778,5.72384905164,5.22843521368,8.79813792014,5.50244136824,4.5947488278,5.64425912671,5.521965514400001,3.2066345015499995,5.5740453175399995,4.2232251645,3.6459241547000003,5.1222655095,4.55065281117,6.06149806215,6.57375635619,8.37980792444,10.1641083792,0.916666666667,secondary,1,295,582338496.0000001,582338452.9999999,0.0,70662723,愚园路,secondary,0,236.188,0, , , , , , ,5796.0,582338496.0000001,582338452.9999999,5796,5796.0,8.31656365652,11.2312225593,7.11871277322,0.0,0.0,8.966396296299997,9.51312777778,5.72384905164,5.22843521368,8.79813792014,5.50244136824,4.5947488278,5.64425912671,5.521965514400001,3.2066345015499995,5.5740453175399995,4.2232251645,3.6459241547000003,5.1222655095,4.55065281117,6.06149806215,6.57375635619,8.37980792444,10.1641083792,0.916666666667,secondary,1
296,296,599405186.0,648297174.0000001,0.0,147435423,陕西北路,tertiary,0,134.814,3, , , , , , ,5805,599405186.0,648297174.0000001,5805,5805.0,7.56082617908,5.0096217981999995,6.05926311475,13.4814,15.166575,0.0,8.988172167049997,4.72407641128,6.66830986513,7.209832373839999,7.07292021429,4.67014277285,4.55586061484,6.79063111111,6.114166013609999,5.9871635986600005,4.77137162944,5.8067465882,5.630739370540001,5.67237165391,4.8352954063,6.13990830278,6.63606093766,8.40657864542,0.958333333333,tertiary,1,296,599405186.0,648297174.0000001,0.0,147435423,陕西北路,tertiary,0,134.814,3, , , , , , ,5805.0,599405186.0,648297174.0000001,5805,5805.0,7.56082617908,5.0096217981999995,6.05926311475,13.4814,15.166575,0.0,8.988172167049997,4.72407641128,6.66830986513,7.209832373839999,7.07292021429,4.67014277285,4.55586061484,6.79063111111,6.114166013609999,5.9871635986600005,4.77137162944,5.8067465882,5.630739370540001,5.67237165391,4.8352954063,6.13990830278,6.63606093766,8.40657864542,0.958333333333,tertiary,1
297,297,599405186.0,600489670.0000001,0.0,147435423,陕西北路,tertiary,0,169.47799999999995,3, , , , , , ,5806,599405186.0,600489670.0000001,5806,5806.0,13.1186847594,13.800351428599999,8.3730202381,14.123166666700001,8.4739,10.3160521739,10.1617377368,8.7539189391,9.23049821429,7.13219916667,8.53904556967,9.49540793388,9.174475863049999,8.00359504549,8.53959577005,7.18525536924,8.25004269466,7.41264253686,4.36156617647,8.57910901484,9.3726469697,6.89542843137,11.443474506400001,10.6884047734,1.0,tertiary,1,297,599405186.0,600489670.0000001,0.0,147435423,陕西北路,tertiary,0,169.478,3, , , , , , ,5806.0,599405186.0,600489670.0000001,5806,5806.0,13.1186847594,13.800351428599999,8.3730202381,14.123166666700001,8.4739,10.3160521739,10.1617377368,8.7539189391,9.23049821429,7.13219916667,8.53904556967,9.49540793388,9.174475863049999,8.00359504549,8.53959577005,7.18525536924,8.25004269466,7.41264253686,4.36156617647,8.57910901484,9.3726469697,6.89542843137,11.443474506400001,10.6884047734,1.0,tertiary,1
298,298,600486972.9999999,4470004596.999999,0.0,85711353,华山路,secondary,0,8.123, , , , , , , ,5887,600486972.9999999,4470004596.999999,5887,5887.0,8.123,0.902555555556,0.0,0.0,0.0,0.0,0.8123,1.44408888889,2.7076666666699998,0.8123,1.21845,0.738161507937,2.639975,0.8430689393940001,1.2563250992100001,1.1101433333300001,0.925119444444,0.7761977777779999,0.902555555556,0.8123,0.8123,0.879991666667,0.8123,1.24853518519,0.833333333333,secondary,1,298,600486972.9999999,4470004596.999999,0.0,85711353,华山路,secondary,0,8.123,0, , , , , , ,5887.0,600486972.9999999,4470004596.999999,5887,5887.0,8.123,0.902555555556,0.0,0.0,0.0,0.0,0.8123,1.44408888889,2.7076666666699998,0.8123,1.21845,0.738161507937,2.639975,0.8430689393940001,1.2563250992100001,1.1101433333300001,0.925119444444,0.7761977777779999,0.902555555556,0.8123,0.8123,0.879991666667,0.8123,1.24853518519,0.833333333333,secondary,1
